int,binary,isPrime
5975,001011101010111,0
5976,001011101011000,0
5977,001011101011001,0
5978,001011101011010,0
5979,001011101011011,0
5980,001011101011100,0
5981,001011101011101,1
5982,001011101011110,0
5983,001011101011111,0
5984,001011101100000,0
5985,001011101100001,0
5986,001011101100010,0
5987,001011101100011,1
5988,001011101100100,0
5989,001011101100101,0
5990,001011101100110,0
5991,001011101100111,0
5992,001011101101000,0
5993,001011101101001,0
5994,001011101101010,0
5995,001011101101011,0
5996,001011101101100,0
5997,001011101101101,0
5998,001011101101110,0
5999,001011101101111,0
6000,001011101110000,0
6001,001011101110001,0
6002,001011101110010,0
6003,001011101110011,0
6004,001011101110100,0
6005,001011101110101,0
6006,001011101110110,0
6007,001011101110111,1
6008,001011101111000,0
6009,001011101111001,0
6010,001011101111010,0
6011,001011101111011,1
6012,001011101111100,0
6013,001011101111101,0
6014,001011101111110,0
6015,001011101111111,0
6016,001011110000000,0
6017,001011110000001,0
6018,001011110000010,0
6019,001011110000011,0
6020,001011110000100,0
6021,001011110000101,0
6022,001011110000110,0
6023,001011110000111,0
6024,001011110001000,0
6025,001011110001001,0
6026,001011110001010,0
6027,001011110001011,0
6028,001011110001100,0
6029,001011110001101,1
6030,001011110001110,0
6031,001011110001111,0
6032,001011110010000,0
6033,001011110010001,0
6034,001011110010010,0
6035,001011110010011,0
6036,001011110010100,0
6037,001011110010101,1
6038,001011110010110,0
6039,001011110010111,0
6040,001011110011000,0
6041,001011110011001,0
6042,001011110011010,0
6043,001011110011011,1
6044,001011110011100,0
6045,001011110011101,0
6046,001011110011110,0
6047,001011110011111,1
6048,001011110100000,0
6049,001011110100001,0
6050,001011110100010,0
6051,001011110100011,0
6052,001011110100100,0
6053,001011110100101,1
6054,001011110100110,0
6055,001011110100111,0
6056,001011110101000,0
6057,001011110101001,0
6058,001011110101010,0
6059,001011110101011,0
6060,001011110101100,0
6061,001011110101101,0
6062,001011110101110,0
6063,001011110101111,0
6064,001011110110000,0
6065,001011110110001,0
6066,001011110110010,0
6067,001011110110011,1
6068,001011110110100,0
6069,001011110110101,0
6070,001011110110110,0
6071,001011110110111,0
6072,001011110111000,0
6073,001011110111001,1
6074,001011110111010,0
6075,001011110111011,0
6076,001011110111100,0
6077,001011110111101,0
6078,001011110111110,0
6079,001011110111111,1
6080,001011111000000,0
6081,001011111000001,0
6082,001011111000010,0
6083,001011111000011,0
6084,001011111000100,0
6085,001011111000101,0
6086,001011111000110,0
6087,001011111000111,0
6088,001011111001000,0
6089,001011111001001,1
6090,001011111001010,0
6091,001011111001011,1
6092,001011111001100,0
6093,001011111001101,0
6094,001011111001110,0
6095,001011111001111,0
6096,001011111010000,0
6097,001011111010001,0
6098,001011111010010,0
6099,001011111010011,0
6100,001011111010100,0
6101,001011111010101,1
6102,001011111010110,0
6103,001011111010111,0
6104,001011111011000,0
6105,001011111011001,0
6106,001011111011010,0
6107,001011111011011,0
6108,001011111011100,0
6109,001011111011101,0
6110,001011111011110,0
6111,001011111011111,0
6112,001011111100000,0
6113,001011111100001,1
6114,001011111100010,0
6115,001011111100011,0
6116,001011111100100,0
6117,001011111100101,0
6118,001011111100110,0
6119,001011111100111,0
6120,001011111101000,0
6121,001011111101001,1
6122,001011111101010,0
6123,001011111101011,0
6124,001011111101100,0
6125,001011111101101,0
6126,001011111101110,0
6127,001011111101111,0
6128,001011111110000,0
6129,001011111110001,0
6130,001011111110010,0
6131,001011111110011,1
6132,001011111110100,0
6133,001011111110101,1
6134,001011111110110,0
6135,001011111110111,0
6136,001011111111000,0
6137,001011111111001,0
6138,001011111111010,0
6139,001011111111011,0
6140,001011111111100,0
6141,001011111111101,0
6142,001011111111110,0
6143,001011111111111,1
6144,001100000000000,0
6145,001100000000001,0
6146,001100000000010,0
6147,001100000000011,0
6148,001100000000100,0
6149,001100000000101,0
6150,001100000000110,0
6151,001100000000111,1
6152,001100000001000,0
6153,001100000001001,0
6154,001100000001010,0
6155,001100000001011,0
6156,001100000001100,0
6157,001100000001101,0
6158,001100000001110,0
6159,001100000001111,0
6160,001100000010000,0
6161,001100000010001,0
6162,001100000010010,0
6163,001100000010011,1
6164,001100000010100,0
6165,001100000010101,0
6166,001100000010110,0
6167,001100000010111,0
6168,001100000011000,0
6169,001100000011001,0
6170,001100000011010,0
6171,001100000011011,0
6172,001100000011100,0
6173,001100000011101,1
6174,001100000011110,0
6175,001100000011111,0
6176,001100000100000,0
6177,001100000100001,0
6178,001100000100010,0
6179,001100000100011,0
6180,001100000100100,0
6181,001100000100101,0
6182,001100000100110,0
6183,001100000100111,0
6184,001100000101000,0
6185,001100000101001,0
6186,001100000101010,0
6187,001100000101011,0
6188,001100000101100,0
6189,001100000101101,0
6190,001100000101110,0
6191,001100000101111,0
6192,001100000110000,0
6193,001100000110001,0
6194,001100000110010,0
6195,001100000110011,0
6196,001100000110100,0
6197,001100000110101,1
6198,001100000110110,0
6199,001100000110111,1
6200,001100000111000,0
6201,001100000111001,0
6202,001100000111010,0
6203,001100000111011,1
6204,001100000111100,0
6205,001100000111101,0
6206,001100000111110,0
6207,001100000111111,0
6208,001100001000000,0
6209,001100001000001,0
6210,001100001000010,0
6211,001100001000011,1
6212,001100001000100,0
6213,001100001000101,0
6214,001100001000110,0
6215,001100001000111,0
6216,001100001001000,0
6217,001100001001001,1
6218,001100001001010,0
6219,001100001001011,0
6220,001100001001100,0
6221,001100001001101,1
6222,001100001001110,0
6223,001100001001111,0
6224,001100001010000,0
6225,001100001010001,0
6226,001100001010010,0
6227,001100001010011,0
6228,001100001010100,0
6229,001100001010101,1
6230,001100001010110,0
6231,001100001010111,0
6232,001100001011000,0
6233,001100001011001,0
6234,001100001011010,0
6235,001100001011011,0
6236,001100001011100,0
6237,001100001011101,0
6238,001100001011110,0
6239,001100001011111,0
6240,001100001100000,0
6241,001100001100001,0
6242,001100001100010,0
6243,001100001100011,0
6244,001100001100100,0
6245,001100001100101,0
6246,001100001100110,0
6247,001100001100111,1
6248,001100001101000,0
6249,001100001101001,0
6250,001100001101010,0
6251,001100001101011,0
6252,001100001101100,0
6253,001100001101101,0
6254,001100001101110,0
6255,001100001101111,0
6256,001100001110000,0
6257,001100001110001,1
6258,001100001110010,0
6259,001100001110011,0
6260,001100001110100,0
6261,001100001110101,0
6262,001100001110110,0
6263,001100001110111,1
6264,001100001111000,0
6265,001100001111001,0
6266,001100001111010,0
6267,001100001111011,0
6268,001100001111100,0
6269,001100001111101,1
6270,001100001111110,0
6271,001100001111111,1
6272,001100010000000,0
6273,001100010000001,0
6274,001100010000010,0
6275,001100010000011,0
6276,001100010000100,0
6277,001100010000101,1
6278,001100010000110,0
6279,001100010000111,0
6280,001100010001000,0
6281,001100010001001,0
6282,001100010001010,0
6283,001100010001011,0
6284,001100010001100,0
6285,001100010001101,0
6286,001100010001110,0
6287,001100010001111,1
6288,001100010010000,0
6289,001100010010001,0
6290,001100010010010,0
6291,001100010010011,0
6292,001100010010100,0
6293,001100010010101,0
6294,001100010010110,0
6295,001100010010111,0
6296,001100010011000,0
6297,001100010011001,0
6298,001100010011010,0
6299,001100010011011,1
6300,001100010011100,0
6301,001100010011101,1
6302,001100010011110,0
6303,001100010011111,0
6304,001100010100000,0
6305,001100010100001,0
6306,001100010100010,0
6307,001100010100011,0
6308,001100010100100,0
6309,001100010100101,0
6310,001100010100110,0
6311,001100010100111,1
6312,001100010101000,0
6313,001100010101001,0
6314,001100010101010,0
6315,001100010101011,0
6316,001100010101100,0
6317,001100010101101,1
6318,001100010101110,0
6319,001100010101111,0
6320,001100010110000,0
6321,001100010110001,0
6322,001100010110010,0
6323,001100010110011,1
6324,001100010110100,0
6325,001100010110101,0
6326,001100010110110,0
6327,001100010110111,0
6328,001100010111000,0
6329,001100010111001,1
6330,001100010111010,0
6331,001100010111011,0
6332,001100010111100,0
6333,001100010111101,0
6334,001100010111110,0
6335,001100010111111,0
6336,001100011000000,0
6337,001100011000001,1
6338,001100011000010,0
6339,001100011000011,0
6340,001100011000100,0
6341,001100011000101,0
6342,001100011000110,0
6343,001100011000111,1
6344,001100011001000,0
6345,001100011001001,0
6346,001100011001010,0
6347,001100011001011,0
6348,001100011001100,0
6349,001100011001101,0
6350,001100011001110,0
6351,001100011001111,0
6352,001100011010000,0
6353,001100011010001,1
6354,001100011010010,0
6355,001100011010011,0
6356,001100011010100,0
6357,001100011010101,0
6358,001100011010110,0
6359,001100011010111,1
6360,001100011011000,0
6361,001100011011001,1
6362,001100011011010,0
6363,001100011011011,0
6364,001100011011100,0
6365,001100011011101,0
6366,001100011011110,0
6367,001100011011111,1
6368,001100011100000,0
6369,001100011100001,0
6370,001100011100010,0
6371,001100011100011,0
6372,001100011100100,0
6373,001100011100101,1
6374,001100011100110,0
6375,001100011100111,0
6376,001100011101000,0
6377,001100011101001,0
6378,001100011101010,0
6379,001100011101011,1
6380,001100011101100,0
6381,001100011101101,0
6382,001100011101110,0
6383,001100011101111,0
6384,001100011110000,0
6385,001100011110001,0
6386,001100011110010,0
6387,001100011110011,0
6388,001100011110100,0
6389,001100011110101,1
6390,001100011110110,0
6391,001100011110111,0
6392,001100011111000,0
6393,001100011111001,0
6394,001100011111010,0
6395,001100011111011,0
6396,001100011111100,0
6397,001100011111101,1
6398,001100011111110,0
6399,001100011111111,0
6400,001100100000000,0
6401,001100100000001,0
6402,001100100000010,0
6403,001100100000011,0
6404,001100100000100,0
6405,001100100000101,0
6406,001100100000110,0
6407,001100100000111,0
6408,001100100001000,0
6409,001100100001001,0
6410,001100100001010,0
6411,001100100001011,0
6412,001100100001100,0
6413,001100100001101,0
6414,001100100001110,0
6415,001100100001111,0
6416,001100100010000,0
6417,001100100010001,0
6418,001100100010010,0
6419,001100100010011,0
6420,001100100010100,0
6421,001100100010101,1
6422,001100100010110,0
6423,001100100010111,0
6424,001100100011000,0
6425,001100100011001,0
6426,001100100011010,0
6427,001100100011011,1
6428,001100100011100,0
6429,001100100011101,0
6430,001100100011110,0
6431,001100100011111,0
6432,001100100100000,0
6433,001100100100001,0
6434,001100100100010,0
6435,001100100100011,0
6436,001100100100100,0
6437,001100100100101,0
6438,001100100100110,0
6439,001100100100111,0
6440,001100100101000,0
6441,001100100101001,0
6442,001100100101010,0
6443,001100100101011,0
6444,001100100101100,0
6445,001100100101101,0
6446,001100100101110,0
6447,001100100101111,0
6448,001100100110000,0
6449,001100100110001,1
6450,001100100110010,0
6451,001100100110011,1
6452,001100100110100,0
6453,001100100110101,0
6454,001100100110110,0
6455,001100100110111,0
6456,001100100111000,0
6457,001100100111001,0
6458,001100100111010,0
6459,001100100111011,0
6460,001100100111100,0
6461,001100100111101,0
6462,001100100111110,0
6463,001100100111111,0
6464,001100101000000,0
6465,001100101000001,0
6466,001100101000010,0
6467,001100101000011,0
6468,001100101000100,0
6469,001100101000101,1
6470,001100101000110,0
6471,001100101000111,0
6472,001100101001000,0
6473,001100101001001,1
6474,001100101001010,0
6475,001100101001011,0
6476,001100101001100,0
6477,001100101001101,0
6478,001100101001110,0
6479,001100101001111,0
6480,001100101010000,0
6481,001100101010001,1
6482,001100101010010,0
6483,001100101010011,0
6484,001100101010100,0
6485,001100101010101,0
6486,001100101010110,0
6487,001100101010111,0
6488,001100101011000,0
6489,001100101011001,0
6490,001100101011010,0
6491,001100101011011,1
6492,001100101011100,0
6493,001100101011101,0
6494,001100101011110,0
6495,001100101011111,0
6496,001100101100000,0
6497,001100101100001,0
6498,001100101100010,0
6499,001100101100011,0
6500,001100101100100,0
6501,001100101100101,0
6502,001100101100110,0
6503,001100101100111,0
6504,001100101101000,0
6505,001100101101001,0
6506,001100101101010,0
6507,001100101101011,0
6508,001100101101100,0
6509,001100101101101,0
6510,001100101101110,0
6511,001100101101111,0
6512,001100101110000,0
6513,001100101110001,0
6514,001100101110010,0
6515,001100101110011,0
6516,001100101110100,0
6517,001100101110101,0
6518,001100101110110,0
6519,001100101110111,0
6520,001100101111000,0
6521,001100101111001,1
6522,001100101111010,0
6523,001100101111011,0
6524,001100101111100,0
6525,001100101111101,0
6526,001100101111110,0
6527,001100101111111,0
6528,001100110000000,0
6529,001100110000001,1
6530,001100110000010,0
6531,001100110000011,0
6532,001100110000100,0
6533,001100110000101,0
6534,001100110000110,0
6535,001100110000111,0
6536,001100110001000,0
6537,001100110001001,0
6538,001100110001010,0
6539,001100110001011,0
6540,001100110001100,0
6541,001100110001101,0
6542,001100110001110,0
6543,001100110001111,0
6544,001100110010000,0
6545,001100110010001,0
6546,001100110010010,0
6547,001100110010011,1
6548,001100110010100,0
6549,001100110010101,0
6550,001100110010110,0
6551,001100110010111,1
6552,001100110011000,0
6553,001100110011001,1
6554,001100110011010,0
6555,001100110011011,0
6556,001100110011100,0
6557,001100110011101,0
6558,001100110011110,0
6559,001100110011111,0
6560,001100110100000,0
6561,001100110100001,0
6562,001100110100010,0
6563,001100110100011,1
6564,001100110100100,0
6565,001100110100101,0
6566,001100110100110,0
6567,001100110100111,0
6568,001100110101000,0
6569,001100110101001,1
6570,001100110101010,0
6571,001100110101011,1
6572,001100110101100,0
6573,001100110101101,0
6574,001100110101110,0
6575,001100110101111,0
6576,001100110110000,0
6577,001100110110001,1
6578,001100110110010,0
