int,binary,isPrime
20242,00100111100010010,0
20243,00100111100010011,0
20244,00100111100010100,0
20245,00100111100010101,0
20246,00100111100010110,0
20247,00100111100010111,0
20248,00100111100011000,0
20249,00100111100011001,1
20250,00100111100011010,0
20251,00100111100011011,0
20252,00100111100011100,0
20253,00100111100011101,0
20254,00100111100011110,0
20255,00100111100011111,0
20256,00100111100100000,0
20257,00100111100100001,0
20258,00100111100100010,0
20259,00100111100100011,0
20260,00100111100100100,0
20261,00100111100100101,1
20262,00100111100100110,0
20263,00100111100100111,0
20264,00100111100101000,0
20265,00100111100101001,0
20266,00100111100101010,0
20267,00100111100101011,0
20268,00100111100101100,0
20269,00100111100101101,1
20270,00100111100101110,0
20271,00100111100101111,0
20272,00100111100110000,0
20273,00100111100110001,0
20274,00100111100110010,0
20275,00100111100110011,0
20276,00100111100110100,0
20277,00100111100110101,0
20278,00100111100110110,0
20279,00100111100110111,0
20280,00100111100111000,0
20281,00100111100111001,0
20282,00100111100111010,0
20283,00100111100111011,0
20284,00100111100111100,0
20285,00100111100111101,0
20286,00100111100111110,0
20287,00100111100111111,1
20288,00100111101000000,0
20289,00100111101000001,0
20290,00100111101000010,0
20291,00100111101000011,0
20292,00100111101000100,0
20293,00100111101000101,0
20294,00100111101000110,0
20295,00100111101000111,0
20296,00100111101001000,0
20297,00100111101001001,1
20298,00100111101001010,0
20299,00100111101001011,0
20300,00100111101001100,0
20301,00100111101001101,0
20302,00100111101001110,0
20303,00100111101001111,0
20304,00100111101010000,0
20305,00100111101010001,0
20306,00100111101010010,0
20307,00100111101010011,0
20308,00100111101010100,0
20309,00100111101010101,0
20310,00100111101010110,0
20311,00100111101010111,0
20312,00100111101011000,0
20313,00100111101011001,0
20314,00100111101011010,0
20315,00100111101011011,0
20316,00100111101011100,0
20317,00100111101011101,0
20318,00100111101011110,0
20319,00100111101011111,0
20320,00100111101100000,0
20321,00100111101100001,0
20322,00100111101100010,0
20323,00100111101100011,1
20324,00100111101100100,0
20325,00100111101100101,0
20326,00100111101100110,0
20327,00100111101100111,1
20328,00100111101101000,0
20329,00100111101101001,0
20330,00100111101101010,0
20331,00100111101101011,0
20332,00100111101101100,0
20333,00100111101101101,1
20334,00100111101101110,0
20335,00100111101101111,0
20336,00100111101110000,0
20337,00100111101110001,0
20338,00100111101110010,0
20339,00100111101110011,0
20340,00100111101110100,0
20341,00100111101110101,1
20342,00100111101110110,0
20343,00100111101110111,0
20344,00100111101111000,0
20345,00100111101111001,0
20346,00100111101111010,0
20347,00100111101111011,1
20348,00100111101111100,0
20349,00100111101111101,0
20350,00100111101111110,0
20351,00100111101111111,0
20352,00100111110000000,0
20353,00100111110000001,1
20354,00100111110000010,0
20355,00100111110000011,0
20356,00100111110000100,0
20357,00100111110000101,1
20358,00100111110000110,0
20359,00100111110000111,1
20360,00100111110001000,0
20361,00100111110001001,0
20362,00100111110001010,0
20363,00100111110001011,0
20364,00100111110001100,0
20365,00100111110001101,0
20366,00100111110001110,0
20367,00100111110001111,0
20368,00100111110010000,0
20369,00100111110010001,1
20370,00100111110010010,0
20371,00100111110010011,0
20372,00100111110010100,0
20373,00100111110010101,0
20374,00100111110010110,0
20375,00100111110010111,0
20376,00100111110011000,0
20377,00100111110011001,0
20378,00100111110011010,0
20379,00100111110011011,0
20380,00100111110011100,0
20381,00100111110011101,0
20382,00100111110011110,0
20383,00100111110011111,0
20384,00100111110100000,0
20385,00100111110100001,0
20386,00100111110100010,0
20387,00100111110100011,0
20388,00100111110100100,0
20389,00100111110100101,1
20390,00100111110100110,0
20391,00100111110100111,0
20392,00100111110101000,0
20393,00100111110101001,1
20394,00100111110101010,0
20395,00100111110101011,0
20396,00100111110101100,0
20397,00100111110101101,0
20398,00100111110101110,0
20399,00100111110101111,1
20400,00100111110110000,0
20401,00100111110110001,0
20402,00100111110110010,0
20403,00100111110110011,0
20404,00100111110110100,0
20405,00100111110110101,0
20406,00100111110110110,0
20407,00100111110110111,1
20408,00100111110111000,0
20409,00100111110111001,0
20410,00100111110111010,0
20411,00100111110111011,1
20412,00100111110111100,0
20413,00100111110111101,0
20414,00100111110111110,0
20415,00100111110111111,0
20416,00100111111000000,0
20417,00100111111000001,0
20418,00100111111000010,0
20419,00100111111000011,0
20420,00100111111000100,0
20421,00100111111000101,0
20422,00100111111000110,0
20423,00100111111000111,0
20424,00100111111001000,0
20425,00100111111001001,0
20426,00100111111001010,0
20427,00100111111001011,0
20428,00100111111001100,0
20429,00100111111001101,0
20430,00100111111001110,0
20431,00100111111001111,1
20432,00100111111010000,0
20433,00100111111010001,0
20434,00100111111010010,0
20435,00100111111010011,0
20436,00100111111010100,0
20437,00100111111010101,0
20438,00100111111010110,0
20439,00100111111010111,0
20440,00100111111011000,0
20441,00100111111011001,1
20442,00100111111011010,0
20443,00100111111011011,1
20444,00100111111011100,0
20445,00100111111011101,0
20446,00100111111011110,0
20447,00100111111011111,0
20448,00100111111100000,0
20449,00100111111100001,0
20450,00100111111100010,0
20451,00100111111100011,0
20452,00100111111100100,0
20453,00100111111100101,0
20454,00100111111100110,0
20455,00100111111100111,0
20456,00100111111101000,0
20457,00100111111101001,0
20458,00100111111101010,0
20459,00100111111101011,0
20460,00100111111101100,0
20461,00100111111101101,0
20462,00100111111101110,0
20463,00100111111101111,0
20464,00100111111110000,0
20465,00100111111110001,0
20466,00100111111110010,0
20467,00100111111110011,0
20468,00100111111110100,0
20469,00100111111110101,0
20470,00100111111110110,0
20471,00100111111110111,0
20472,00100111111111000,0
20473,00100111111111001,0
20474,00100111111111010,0
20475,00100111111111011,0
20476,00100111111111100,0
20477,00100111111111101,1
20478,00100111111111110,0
20479,00100111111111111,1
20480,00101000000000000,0
20481,00101000000000001,0
20482,00101000000000010,0
20483,00101000000000011,1
20484,00101000000000100,0
20485,00101000000000101,0
20486,00101000000000110,0
20487,00101000000000111,0
20488,00101000000001000,0
20489,00101000000001001,0
20490,00101000000001010,0
20491,00101000000001011,0
20492,00101000000001100,0
20493,00101000000001101,0
20494,00101000000001110,0
20495,00101000000001111,0
20496,00101000000010000,0
20497,00101000000010001,0
20498,00101000000010010,0
20499,00101000000010011,0
20500,00101000000010100,0
20501,00101000000010101,0
20502,00101000000010110,0
20503,00101000000010111,0
20504,00101000000011000,0
20505,00101000000011001,0
20506,00101000000011010,0
20507,00101000000011011,1
20508,00101000000011100,0
20509,00101000000011101,1
20510,00101000000011110,0
20511,00101000000011111,0
20512,00101000000100000,0
20513,00101000000100001,0
20514,00101000000100010,0
20515,00101000000100011,0
20516,00101000000100100,0
20517,00101000000100101,0
20518,00101000000100110,0
20519,00101000000100111,0
20520,00101000000101000,0
20521,00101000000101001,1
20522,00101000000101010,0
20523,00101000000101011,0
20524,00101000000101100,0
20525,00101000000101101,0
20526,00101000000101110,0
20527,00101000000101111,0
20528,00101000000110000,0
20529,00101000000110001,0
20530,00101000000110010,0
20531,00101000000110011,0
20532,00101000000110100,0
20533,00101000000110101,1
20534,00101000000110110,0
20535,00101000000110111,0
20536,00101000000111000,0
20537,00101000000111001,0
20538,00101000000111010,0
20539,00101000000111011,0
20540,00101000000111100,0
20541,00101000000111101,0
20542,00101000000111110,0
20543,00101000000111111,1
20544,00101000001000000,0
20545,00101000001000001,0
20546,00101000001000010,0
20547,00101000001000011,0
20548,00101000001000100,0
20549,00101000001000101,1
20550,00101000001000110,0
20551,00101000001000111,1
20552,00101000001001000,0
20553,00101000001001001,0
20554,00101000001001010,0
20555,00101000001001011,0
20556,00101000001001100,0
20557,00101000001001101,0
20558,00101000001001110,0
20559,00101000001001111,0
20560,00101000001010000,0
20561,00101000001010001,0
20562,00101000001010010,0
20563,00101000001010011,1
20564,00101000001010100,0
20565,00101000001010101,0
20566,00101000001010110,0
20567,00101000001010111,0
20568,00101000001011000,0
20569,00101000001011001,0
20570,00101000001011010,0
20571,00101000001011011,0
20572,00101000001011100,0
20573,00101000001011101,0
20574,00101000001011110,0
20575,00101000001011111,0
20576,00101000001100000,0
20577,00101000001100001,0
20578,00101000001100010,0
20579,00101000001100011,0
20580,00101000001100100,0
20581,00101000001100101,0
20582,00101000001100110,0
20583,00101000001100111,0
20584,00101000001101000,0
20585,00101000001101001,0
20586,00101000001101010,0
20587,00101000001101011,0
20588,00101000001101100,0
20589,00101000001101101,0
20590,00101000001101110,0
20591,00101000001101111,0
20592,00101000001110000,0
20593,00101000001110001,1
20594,00101000001110010,0
20595,00101000001110011,0
20596,00101000001110100,0
20597,00101000001110101,0
20598,00101000001110110,0
20599,00101000001110111,1
20600,00101000001111000,0
20601,00101000001111001,0
20602,00101000001111010,0
20603,00101000001111011,0
20604,00101000001111100,0
20605,00101000001111101,0
20606,00101000001111110,0
20607,00101000001111111,0
20608,00101000010000000,0
20609,00101000010000001,0
20610,00101000010000010,0
20611,00101000010000011,1
20612,00101000010000100,0
20613,00101000010000101,0
20614,00101000010000110,0
20615,00101000010000111,0
20616,00101000010001000,0
20617,00101000010001001,0
20618,00101000010001010,0
20619,00101000010001011,0
20620,00101000010001100,0
20621,00101000010001101,0
20622,00101000010001110,0
20623,00101000010001111,0
20624,00101000010010000,0
20625,00101000010010001,0
20626,00101000010010010,0
20627,00101000010010011,1
20628,00101000010010100,0
20629,00101000010010101,0
20630,00101000010010110,0
20631,00101000010010111,0
20632,00101000010011000,0
20633,00101000010011001,0
20634,00101000010011010,0
20635,00101000010011011,0
20636,00101000010011100,0
20637,00101000010011101,0
20638,00101000010011110,0
20639,00101000010011111,1
20640,00101000010100000,0
20641,00101000010100001,1
20642,00101000010100010,0
20643,00101000010100011,0
20644,00101000010100100,0
20645,00101000010100101,0
20646,00101000010100110,0
20647,00101000010100111,0
20648,00101000010101000,0
20649,00101000010101001,0
20650,00101000010101010,0
20651,00101000010101011,0
20652,00101000010101100,0
20653,00101000010101101,0
20654,00101000010101110,0
20655,00101000010101111,0
20656,00101000010110000,0
20657,00101000010110001,0
20658,00101000010110010,0
20659,00101000010110011,0
20660,00101000010110100,0
20661,00101000010110101,0
20662,00101000010110110,0
20663,00101000010110111,1
20664,00101000010111000,0
20665,00101000010111001,0
20666,00101000010111010,0
20667,00101000010111011,0
20668,00101000010111100,0
20669,00101000010111101,0
20670,00101000010111110,0
20671,00101000010111111,0
20672,00101000011000000,0
20673,00101000011000001,0
20674,00101000011000010,0
20675,00101000011000011,0
20676,00101000011000100,0
20677,00101000011000101,0
20678,00101000011000110,0
20679,00101000011000111,0
20680,00101000011001000,0
20681,00101000011001001,1
20682,00101000011001010,0
20683,00101000011001011,0
20684,00101000011001100,0
20685,00101000011001101,0
20686,00101000011001110,0
20687,00101000011001111,0
20688,00101000011010000,0
20689,00101000011010001,0
20690,00101000011010010,0
20691,00101000011010011,0
20692,00101000011010100,0
20693,00101000011010101,1
20694,00101000011010110,0
20695,00101000011010111,0
20696,00101000011011000,0
20697,00101000011011001,0
20698,00101000011011010,0
20699,00101000011011011,0
20700,00101000011011100,0
20701,00101000011011101,0
20702,00101000011011110,0
20703,00101000011011111,0
20704,00101000011100000,0
20705,00101000011100001,0
20706,00101000011100010,0
20707,00101000011100011,1
20708,00101000011100100,0
20709,00101000011100101,0
20710,00101000011100110,0
20711,00101000011100111,0
20712,00101000011101000,0
20713,00101000011101001,0
20714,00101000011101010,0
20715,00101000011101011,0
20716,00101000011101100,0
20717,00101000011101101,1
20718,00101000011101110,0
20719,00101000011101111,1
20720,00101000011110000,0
20721,00101000011110001,0
20722,00101000011110010,0
20723,00101000011110011,0
20724,00101000011110100,0
20725,00101000011110101,0
20726,00101000011110110,0
20727,00101000011110111,0
20728,00101000011111000,0
20729,00101000011111001,0
20730,00101000011111010,0
20731,00101000011111011,1
20732,00101000011111100,0
20733,00101000011111101,0
20734,00101000011111110,0
20735,00101000011111111,0
20736,00101000100000000,0
20737,00101000100000001,0
20738,00101000100000010,0
20739,00101000100000011,0
20740,00101000100000100,0
20741,00101000100000101,0
20742,00101000100000110,0
20743,00101000100000111,1
